source,target,transaction_type,amount,tokenSymbol,contractAddress,hash,timeStamp,label
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0x5aa3393e361c2eb342408559309b3e873cd876d6,erc20,0.32251735142016014,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xbc85bb8d509035e8422ee3a191fa7a0d138275786056c92ee668000d7494abfa,1631425332,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0x11111112542d85b3ef69ae05771c2dccff4faa26,erc20,0.19033761291045453,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x97da911be5cf1d9bc2e12e26d4d7dcbc1847907c73edc18fec29433392493e0e,1631431585,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0xc7a1cb6edc22e94f17c80eb5b959f2ad28511d4e,erc20,2159.7384023218,HBT,0x0ace32f6e87ac1457a5385f8eb0208f37263b415,0x567606ffe93fa49b69ef42a75f9a2768871c799ca4f6157f981cd09d51f4a2d9,1631433735,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0x000000000035b5e5ad9019092c665357240f594e,erc20,848.5390123989,HBT,0x0ace32f6e87ac1457a5385f8eb0208f37263b415,0x1de1c797e5a7e5075c2d5330f6303503c56e3a8f69c531ff09b0260ed36bdd05,1631439718,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0xffb6d3c42b07c17ed0b6be1136d2ebc599b2562e,erc20,1608.0462495039,HBT,0x0ace32f6e87ac1457a5385f8eb0208f37263b415,0xa37f6e1ac92beb6538c5195099cd86d39b4520a70dfe60d3a7e664487d0f1a26,1631439718,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0x000000000035b5e5ad9019092c665357240f594e,erc20,0.37238040941660583,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0a7feea8810501bb0fc6c14580d582b04a0f3ac8b8597a36b298ab7458ee7a89,1631439718,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0x000000005736775feb0c8568e7dee77222a26880,erc20,4788.2741298098,HBT,0x0ace32f6e87ac1457a5385f8eb0208f37263b415,0x6272306bb4e45b8a83cbe08243d76f27f922d3d2d7d597ef7f1e37bf571bef51,1631448500,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0x4e8fbd9046b453c42a68a5a166f173164d32e752,erc20,2083.8111744238,HBT,0x0ace32f6e87ac1457a5385f8eb0208f37263b415,0xc154a383b801f8ec987d89b8c0b116344a0288fd31232ff6828018d765a5eee1,1631448500,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0x000000005736775feb0c8568e7dee77222a26880,erc20,2.4667224855022822,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc46f5c83eed50fee9dbbe573aff1f69212c35020f23fe4c804e570f321717e97,1631448500,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0xc7a1cb6edc22e94f17c80eb5b959f2ad28511d4e,erc20,863.8374699584,HBT,0x0ace32f6e87ac1457a5385f8eb0208f37263b415,0x830262f72278f269577d4bec67d2a2787d6f85ad57969820b375e12074d3bc98,1631449753,candidate_layering
